<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20150301 to 20150331</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2015  64 17   6.0   5.3  129605.  423. 23
2015  64 18   6.4   4.5  139840.  426. 17
2015  64 19   5.9   5.2  119605.  420. 17
2015  64 20   6.4   7.5   84829.  418. 17
2015  64 21   5.9   7.7   86132.  420. 13
2015  64 22   4.8   8.3   91372.  405. 13
2015  64 23   5.2   8.4   95013.  415. 13
2015  65  0   6.9   7.4   88224.  423. 13
2015  65  1   7.3   8.1   82697.  414. 13
2015  65  2   7.4   8.2   83299.  409. 13
2015  65  3   7.4   7.7   90993.  426. 27
2015  65  4   8.4   6.9   98851.  439. 27
2015  65  5   7.7   8.9  114841.  447. 27
2015  65  6   8.9   8.0  118522.  478. 37
2015  65  7   8.8   8.1  150760.  482. 37
2015  65  8   9.3   8.0  139255.  483. 37
2015  65  9   8.4   8.1  148396.  479. 20
2015  65 10   8.1   8.3  146338.  487. 20
2015  65 11   8.5   7.1  118113.  471. 20
2015  65 12   8.2   6.8  116738.  478. 17
2015  65 13   7.5   6.8  133744.  474. 17
2015  65 14   6.7   6.6  141092.  488. 17
2015  65 15   6.6   6.4  139313.  475. 17
2015  65 16   6.5   6.8  149936.  480. 17
2015  65 17   7.5   7.7  145850.  492. 17
2015  65 18   8.7   8.3  134817.  498. 20
2015  65 19   9.5   7.1  110714.  475. 20
2015  65 20   9.9   6.2  110492.  477. 20
2015  65 21   9.2   7.1  140582.  498. 30
2015  65 22  10.0   6.1  138766.  491. 30
2015  65 23  10.4   6.0  148287.  495. 30
2015  66  0   9.3   5.4  204287.  493. 37
2015  66  1   9.3   6.1  185904.  518. 37
2015  66  2   8.9   6.1  182164.  510. 37
2015  66  3   8.4   6.6  200888.  512. 43
2015  66  4   8.3   6.2  202265.  491. 43
2015  66  5   8.3   7.0  192362.  499. 43
2015  66  6   8.0   7.1  193794.  503. 33
2015  66  7   7.4   7.5  184587.  509. 33
2015  66  8   7.8   7.2  189328.  510. 33
2015  66  9   7.7   6.2  187088.  519. 33
2015  66 10   5.9   5.5  259595.  551. 33
2015  66 11   6.3   5.3  237517.  553. 33
2015  66 12   6.6   5.3  235171.  559. 30
2015  66 13   6.6   5.3  223517.  560. 30
2015  66 14   6.9   5.5  199058.  573. 30
2015  66 15   6.2   5.2  200715.  563. 37
2015  66 16   6.3   5.1  196218.  560. 37
2015  66 17   6.4   5.0  185127.  575. 37
2015  66 18   6.4   5.0  170287.  571. 33
2015  66 19   6.1   4.9  165734.  574. 33
2015  66 20   5.9   4.7  165279.  555. 33
2015  66 21   6.0   4.6  147768.  558. 37
2015  66 22   5.5   4.4  152071.  568. 37
2015  66 23   5.7   4.1  149125.  556. 37
2015  67  0   5.8   4.4  144640.  556. 27
2015  67  1   5.5   4.2  148194.  550. 27
2015  67  2   5.8   4.0  106335.  537. 27
2015  67  3   6.0   3.8  108203.  544. 23
2015  67  4   5.9   4.2  135296.  547. 23
2015  67  5   5.6   4.7  176937.  558. 23
2015  67  6   5.1   5.4  206678.  564. 27
2015  67  7   5.0   5.4  206828.  560. 27
2015  67  8   3.8   5.8  211842.  568. 27
2015  67  9   5.5   5.4  178819.  563. 30
2015  67 10   5.3   5.2  222606.  572. 30
2015  67 11   5.0   5.3  230946.  566. 30
2015  67 12   5.9   4.6  203604.  566. 37
2015  67 13   5.2   4.5  209377.  564. 37
2015  67 14   5.2   4.1  210587.  564. 37
2015  67 15   5.8   3.3  193156.  576. 20
2015  67 16   5.5   3.5  249653.  549. 20
2015  67 17   4.7   3.7  237669.  550. 20
2015  67 18   4.9   3.5  189292.  551. 17
2015  67 19   5.2   3.3  166776.  546. 17
2015  67 20   5.2   3.3  143295.  547. 17
2015  67 21   4.6   3.4  156602.  550.  3
2015  67 22   4.3   3.2  203958.  553.  3
2015  67 23   4.7   3.1  186210.  559.  3
2015  68  0   4.6   2.7  158948.  557. 33
2015  68  1   3.9   2.3  143372.  547. 33
2015  68  2   4.1   1.9   79608.  528. 33
2015  68  3   4.4   1.8   59667.  502. 23
2015  68  4   4.3   1.9   59182.  489. 23
2015  68  5   4.3   2.2   64256.  479. 23
2015  68  6   3.4   2.6   86038.  482.  3
2015  68  7   2.9   3.0   75487.  475.  3
2015  68  8   3.5   2.7   52709.  473.  3
2015  68  9   3.5   2.9   52002.  458.  0
2015  68 10   3.5   3.0   49340.  455.  0
2015  68 11   3.3   3.2   56702.  435.  0
2015  68 12   3.2   3.4   65301.  431.  7
2015  68 13   2.7   3.3   68553.  424.  7
2015  68 14   3.3   3.2   60646.  411.  7
2015  68 15   3.4   3.3   68342.  404. 10
2015  68 16   3.1   3.5   70711.  402. 10
2015  68 17   3.2   3.5   70019.  397. 10
2015  68 18   4.9   5.7   89442.  423.  3
2015  68 19   5.4   6.5   80251.  447.  3
2015  68 20   4.9   6.2   82097.  444.  3
2015  68 21   4.8   5.9   82430.  429. 10
2015  68 22   5.4   5.2   59108.  413. 10
2015  68 23   5.1   5.4   62544.  409. 10
2015  69  0   4.9   5.6   53897.  406. 13
2015  69  1   4.8   5.7   50131.  400. 13
2015  69  2   4.9   6.0   43963.  407. 13
2015  69  3   4.7   5.9   44819.  401. 13
2015  69  4   4.8   6.0   46092.  393. 13
2015  69  5   4.9   5.9   43958.  393. 13
2015  69  6   5.0   5.6   42827.  387. 17
2015  69  7   4.9   5.0   44800.  380. 17
2015  69  8   5.2   5.2   38409.  387. 17
2015  69  9   5.2   5.4   39990.  383. 13
2015  69 10   5.2   5.3   41481.  380. 13
2015  69 11   5.2   5.2   41304.  374. 13
2015  69 12   5.5   4.9   34654.  367.  7
2015  69 13   6.1   4.3   32687.  376.  7
2015  69 14   5.9   4.4   38590.  379.  7
2015  69 15   5.9   4.1   46231.  372.  3
2015  69 16   5.7   3.8   48949.  355.  3
2015  69 17   5.6   4.0   58654.  366.  3
2015  69 18   5.6   3.7   61158.  353. 10
2015  69 19   6.0   4.2   52496.  374. 10
2015  69 20   6.3   4.6   46363.  377. 10
2015  69 21   5.9   4.7   57452.  383.  3
2015  69 22   5.9   4.5   49013.  355.  3
2015  69 23   5.9   4.5   51551.  363.  3
2015  70  0   6.3   4.5   43085.  361.  3
2015  70  1   5.3   4.9   77711.  370.  3
2015  70  2   5.0   5.1   91393.  378.  3
2015  70  3   5.0   5.0  101536.  369. 30
2015  70  4   4.6   5.3  104718.  377. 30
2015  70  5   6.1   7.2  126531.  401. 30
2015  70  6   8.6  10.1  154482.  428. 27
2015  70  7   9.3   9.4  144877.  419. 27
2015  70  8   9.6   9.3   85729.  418. 27
2015  70  9   7.5  10.6  113854.  404. 17
2015  70 10   7.3  10.6  103476.  387. 17
2015  70 11   6.1  11.4  134633.  395. 17
2015  70 12   6.4  10.7  116081.  390. 23
2015  70 13   6.6   9.5  103247.  379. 23
2015  70 14   6.5  10.1  111410.  384. 23
2015  70 15   6.1   9.9  104576.  378. 27
2015  70 16   6.3   9.8   97172.  375. 27
2015  70 17   7.4   9.4   84674.  375. 27
2015  70 18   7.5   9.4   84403.  371. 23
2015  70 19   7.3   9.1   80089.  373. 23
2015  70 20   7.3   8.6   74358.  372. 23
2015  70 21   7.0   8.4   74626.  383. 10
2015  70 22   7.3   7.3   76553.  381. 10
2015  70 23   7.5   7.4   75186.  377. 10
2015  71  0   7.9   7.7   68609.  379. 17
2015  71  1   8.1   7.8   67560.  378. 17
2015  71  2   8.1   8.0   66492.  378. 17
2015  71  3   7.5   7.9   80496.  387. 33
2015  71  4   6.3   7.8  105773.  392. 33
2015  71  5   6.5   7.4   96029.  393. 33
2015  71  6   6.4   7.7   90629.  395. 23
2015  71  7   5.6   7.8  103441.  399. 23
2015  71  8   5.7   8.0  103286.  409. 23
2015  71  9   5.2   8.3  104783.  409. 23
2015  71 10   5.4   8.1   94114.  410. 23
2015  71 11   4.4   7.9  108266.  409. 23
2015  71 12   4.7   7.9  104216.  405. 23
2015  71 13   5.0   7.6   98873.  408. 23
2015  71 14   4.8   7.4   95491.  406. 23
2015  71 15   5.3   7.5   89441.  403. 20
2015  71 16   5.5   7.4   89758.  406. 20
2015  71 17   5.5   7.1   86685.  402. 20
2015  71 18   5.7   6.9   79221.  409.  7
2015  71 19   5.8   6.7   75961.  405.  7
2015  71 20   5.9   6.3   73792.  403.  7
2015  71 21   6.2   6.1   71547.  403.  0
2015  71 22   6.4   6.1   63016.  419.  0
2015  71 23   6.4   6.0   62127.  414.  0
2015  72  0   6.2   6.1   68817.  400. 10
2015  72  1   6.1   5.6   72637.  400. 10
2015  72  2   6.3   6.1   69183.  415. 10
2015  72  3   6.2   6.3   76851.  408.  3
2015  72  4   6.0   6.1   81361.  404.  3
2015  72  5   5.9   6.3   86540.  399.  3
2015  72  6   6.0   6.3   84033.  401.  3
2015  72  7   5.5   6.1   88748.  393.  3
2015  72  8   5.2   6.2  100306.  399.  3
2015  72  9   5.6   6.5   97903.  408. 17
2015  72 10   5.6   6.5   99161.  406. 17
2015  72 11   6.6   7.5  102731.  418. 17
2015  72 12   7.0   8.6  105393.  435. 33
2015  72 13   7.6   8.4  106126.  420. 33
2015  72 14   8.7   7.3   94369.  404. 33
2015  72 15   7.2   8.1  114023.  409. 20
2015  72 16   5.9   9.2  118629.  413. 20
2015  72 17   6.9   7.9  104925.  408. 20
2015  72 18   7.7   6.4   88130.  393. 10
2015  72 19   7.5   6.1   60811.  372. 10
2015  72 20   6.9   9.6   48772.  389. 10
2015  72 21   7.0  10.0   48434.  390. 10
2015  72 22   7.0  10.3   49145.  385. 10
2015  72 23   6.8   9.8   52459.  364. 10
2015  73  0   7.3   9.0   51023.  365.  3
2015  73  1   6.8   9.8   51358.  362.  3
2015  73  2   6.8   8.2   43994.  345.  3
2015  73  3   6.6   8.5   48019.  346. 23
2015  73  4   6.4   8.1   38441.  340. 23
2015  73  5   6.2   8.0   36990.  336. 23
2015  73  6   6.3   8.1   31944.  337. 17
2015  73  7   6.3  10.0   34284.  347. 17
2015  73  8   6.5  10.3   38402.  344. 17
2015  73  9   6.6  10.8   35453.  349. 13
2015  73 10   6.5  11.2   39967.  346. 13
2015  73 11   6.6  11.3   39828.  340. 13
2015  73 12   6.4  11.9   38872.  338. 17
2015  73 13   6.4  13.2   36930.  339. 17
2015  73 14   5.7  14.9   31320.  342. 17
2015  73 15   5.7  13.6   28653.  331.  7
2015  73 16   5.4  13.3   31202.  331.  7
2015  73 17   4.9  14.5   28511.  328.  7
2015  73 18   4.9  14.6   32991.  329.  3
2015  73 19   5.5  12.2   34124.  322.  3
2015  73 20   5.4  11.7   30877.  319.  3
2015  73 21   5.1  13.3   27986.  323. 23
2015  73 22   4.8  15.8   31460.  331. 23
2015  73 23   6.5  12.4   32615.  324. 23
2015  74  0   6.3  13.5   30496.  324. 20
2015  74  1   5.9  16.2   32487.  327. 20
2015  74  2   6.3  16.4   33920.  327. 20
2015  74  3   5.7  17.5   41004.  329. 20
2015  74  4   5.7  20.0   36557.  326. 20
2015  74  5   5.8  20.0   33723.  324. 20
2015  74  6   5.5  20.2   32234.  326. 27
2015  74  7   3.7  21.7   36055.  326. 27
2015  74  8   4.2  23.4   35485.  323. 27
2015  74  9   5.0  22.7   38119.  321. 13
2015  74 10   6.2  20.0   35911.  318. 13
2015  74 11   6.0  20.3   35422.  316. 13
2015  74 12   5.2  21.0   38221.  312. 13
2015  74 13   6.5  18.1   46387.  312. 13
2015  74 14   4.8  17.3   41293.  309. 13
2015  74 15   5.7  18.7   57574.  313. 13
2015  74 16   8.9  17.0   58935.  320. 13
2015  74 17   8.3  20.7   54521.  321. 13
2015  74 18  13.1  17.7   58679.  323. 20
2015  74 19   9.4  18.8   57870.  314. 20
2015  74 20   5.1  20.3   55912.  312. 20
2015  74 21   6.8  14.3   44021.  298. 10
2015  74 22   5.0  18.9   40920.  305. 10
2015  74 23   6.2  17.7   43530.  306. 10
2015  75  0   7.5  22.1   43592.  314. 17
2015  75  1   7.2  31.9   46476.  326. 17
2015  75  2   7.5  38.8   49850.  327. 17
2015  75  3   7.3  32.5   39028.  340. 33
2015  75  4   7.4  28.7   37274.  347. 33
2015  75  5   5.9  35.1   35529.  346. 33
2015  75  6  10.9  24.2   71556.  361. 37
2015  75  7  12.4  14.4   66752.  362. 37
2015  75  8  11.0  15.5   72171.  364. 37
2015  75  9  11.3  19.5   85991.  378. 30
2015  75 10  12.6  20.5   79316.  380. 30
2015  75 11  14.9  23.2   75820.  376. 30
2015  75 12  11.8  23.4   86085.  368. 27
2015  75 13  10.4  18.9  103257.  376. 27
2015  75 14  13.2  15.7   42031.  400. 27
2015  75 15  13.4  21.7   20775.  405. 27
2015  75 16  13.0  20.0   32081.  401. 27
2015  75 17  12.3  23.9   32724.  406. 27
2015  75 18  11.0  26.8   48356.  418. 13
2015  75 19   9.2  24.4   34241.  424. 13
2015  75 20   8.0  24.2   33497.  425. 13
2015  75 21   8.7  19.7   38645.  431.  3
2015  75 22   9.6  17.0   29569.  421.  3
2015  75 23   8.7  16.9   51743.  425.  3
2015  76  0   8.2  17.0   61621.  420. 20
2015  76  1   8.5  14.7   52338.  416. 20
2015  76  2   8.0  13.1   61401.  415. 20
2015  76  3   7.8  17.6   45289.  412. 47
2015  76  4   9.7  16.5   39964.  413. 47
2015  76  5  21.9  33.7  115463.  492. 47
2015  76  6  19.6  30.4  199007.  514. 57
2015  76  7  16.7  23.9  393383.  514. 57
2015  76  8  19.4  18.3  649319.  561. 57
2015  76  9  20.6  22.6  645077.  555. 53
2015  76 10  22.4  19.7  544535.  571. 53
2015  76 11  21.3  23.5  807336.  614. 53
2015  76 12  26.0  16.1  653977.  602. 77
2015  76 13  30.2  23.7  242177.  586. 77
2015  76 14  31.5  23.1   60608.  583. 77
2015  76 15  26.2  23.6  138372.  593. 77
2015  76 16  25.2  11.7  161121.  583. 77
2015  76 17  22.5  17.7  188342.  559. 77
2015  76 18  22.4  12.7   61392.  575. 73
2015  76 19  16.0   9.8  135041.  572. 73
2015  76 20  17.1   8.5   97169.  563. 73
2015  76 21  19.1   7.9   60499.  558. 77
2015  76 22  20.1   8.2   53501.  558. 77
2015  76 23  20.9   6.4   52149.  544. 77
2015  77  0  16.0   6.4  137151.  591. 60
2015  77  1  16.5   2.9   50272.  567. 60
2015  77  2  15.9   3.5   54552.  553. 60
2015  77  3  15.0   4.0   74962.  554. 47
2015  77  4  14.1   3.5  106138.  549. 47
2015  77  5  12.7   3.6  141589.  557. 47
2015  77  6  12.5   3.2  172892.  543. 43
2015  77  7  12.3   3.5  183265.  571. 43
2015  77  8  12.0   4.4  188248.  549. 43
2015  77  9  12.5   4.6  187132.  559. 43
2015  77 10  12.9   5.1  201627.  571. 43
2015  77 11  12.1   6.4  251503.  582. 43
2015  77 12  11.4   6.6  286956.  577. 53
2015  77 13  11.0   6.8  314109.  581. 53
2015  77 14  10.5   6.9  325508.  603. 53
2015  77 15   9.0   6.8  332496.  596. 53
2015  77 16   8.7   6.0  319586.  600. 53
2015  77 17   8.9   4.9  240103.  612. 53
2015  77 18   6.0   3.2  204280.  653. 47
2015  77 19   5.8   3.0  215424.  653. 47
2015  77 20   5.4   2.8  191526.  654. 47
2015  77 21   5.4   2.9  194485.  683. 47
2015  77 22   5.0   2.9  207884.  662. 47
2015  77 23   4.4   3.1  231011.  666. 47
2015  78  0   4.3   3.2  225682.  664. 43
2015  78  1   3.1   3.4  230367.  658. 43
2015  78  2   3.8   3.3  206998.  656. 43
2015  78  3   4.3   3.2  197672.  622. 40
2015  78  4   4.9   3.2  177222.  607. 40
2015  78  5   5.5   3.4  166818.  599. 40
2015  78  6   5.3   3.5  163578.  605. 37
2015  78  7   5.8   4.2  171814.  610. 37
2015  78  8   5.8   4.2  147546.  613. 37
2015  78  9   5.1   4.2  172828.  598. 50
2015  78 10   5.9   3.7  162588.  594. 50
2015  78 11   7.6   2.7  145317.  597. 50
2015  78 12   8.1   2.8  120422.  596. 43
2015  78 13   7.4   2.7  169177.  568. 43
2015  78 14   7.1   2.6  215226.  568. 43
2015  78 15   7.4   3.0  203560.  583. 30
2015  78 16   7.0   3.4  228668.  611. 30
2015  78 17   6.8   3.4  174911.  576. 30
2015  78 18   6.5   3.9  224259.  582. 23
2015  78 19   6.3   4.3  231715.  592. 23
2015  78 20   6.8   4.3  218909.  577. 23
2015  78 21   6.4   3.6  206916.  575. 37
2015  78 22   6.1   3.4  217830.  571. 37
2015  78 23   6.3   3.6  198331.  595. 37
2015  79  0   6.7   3.1  199613.  595. 47
2015  79  1   6.7   3.0  192606.  577. 47
2015  79  2   6.7   2.3  146123.  556. 47
2015  79  3   6.6   2.0  160920.  547. 30
2015  79  4   6.3   2.5  187243.  564. 30
2015  79  5   6.6   2.8  211121.  576. 30
2015  79  6   6.6   2.8  187851.  568. 47
2015  79  7   6.3   2.2  163611.  542. 47
2015  79  8   6.3   2.3  177250.  571. 47
2015  79  9   6.4   2.5  201326.  585. 30
2015  79 10   6.1   2.4  183265.  567. 30
2015  79 11   6.2   2.6  172901.  562. 30
2015  79 12   6.8   2.5  165000.  558. 27
2015  79 13   7.1   2.8  177317.  581. 27
2015  79 14   6.7   2.8  184642.  593. 27
2015  79 15   6.3   2.7  178239.  582. 23
2015  79 16   6.7   2.3  159777.  551. 23
2015  79 17   7.2   2.5  152437.  547. 23
2015  79 18   7.4   2.4  146491.  542. 33
2015  79 19   7.0   2.4  160547.  568. 33
2015  79 20   7.2   2.8  158990.  565. 33
2015  79 21   6.9   3.1  185622.  583. 43
2015  79 22   6.3   4.0  184373.  598. 43
2015  79 23   7.2   3.8  173872.  604. 43
2015  80  0   7.7   4.0  171898.  601. 40
2015  80  1   7.5   3.9  198113.  583. 40
2015  80  2   7.1   3.6  192261.  562. 40
2015  80  3   7.7   3.8  158334.  584. 27
2015  80  4   7.3   4.1  178944.  612. 27
2015  80  5   6.6   4.1  216675.  635. 27
2015  80  6   6.9   4.0  204734.  641. 33
2015  80  7   6.6   3.9  224535.  650. 33
2015  80  8   6.1   3.6  269296.  653. 33
2015  80  9   6.5   3.3  244557.  654. 27
2015  80 10   7.0   2.8  186101.  662. 27
2015  80 11   7.0   2.9  197061.  661. 27
2015  80 12   7.0   2.6  150720.  629. 23
2015  80 13   6.4   2.3  169972.  642. 23
2015  80 14   6.3   2.1  181164.  626. 23
2015  80 15   6.5   2.0  148410.  624. 17
2015  80 16   6.8   1.7  125374.  613. 17
2015  80 17   6.3   2.2  161444.  623. 17
2015  80 18   6.4   2.1  138712.  621. 17
2015  80 19   6.1   2.2  134960.  602. 17
2015  80 20   6.5   2.1  104265.  595. 17
2015  80 21  10.0   2.7  146059.  638. 13
2015  80 22  11.0   2.6  145555.  658. 13
2015  80 23  11.2   2.7   77056.  656. 13
2015  81  0  10.6   3.0   95795.  658. 23
2015  81  1  10.3   2.3  115281.  636. 23
2015  81  2   8.6   3.5  210289.  625. 23
2015  81  3   7.7   5.3  129381.  650. 33
2015  81  4   6.3   5.3   81337.  621. 33
2015  81  5   5.6   3.8   83075.  622. 33
2015  81  6   6.2   3.1   45987.  621. 63
2015  81  7  10.7   9.3   46013.  650. 63
2015  81  8   8.3  12.5  111849.  683. 63
2015  81  9   3.0   8.3  134597.  706. 47
2015  81 10   6.4   3.9   46980.  686. 47
2015  81 11   5.9   7.8  139775.  680. 47
2015  81 12   8.3   5.1  178395.  670. 33
2015  81 13   8.5   5.2  178805.  665. 33
2015  81 14   9.5   2.4  137685.  645. 33
2015  81 15   9.9   1.7   95567.  641. 10
2015  81 16   9.6   1.5  103565.  633. 10
2015  81 17   9.1   0.9   89081.  605. 10
2015  81 18   8.6   1.1   80859.  596. 10
2015  81 19   8.6   2.0   86149.  592. 10
2015  81 20   8.5   3.5   99310.  597. 10
2015  81 21   8.6   1.9  208159.  573. 10
2015  81 22   8.7   2.2  225533.  572. 10
2015  81 23   8.4   2.1  220200.  579. 10
2015  82  0   7.7   2.3  226352.  575. 37
2015  82  1   6.4   3.6  283228.  577. 37
2015  82  2   7.6   4.1  265871.  566. 37
2015  82  3   7.6   4.0  245330.  572. 43
2015  82  4   8.8   3.7  206718.  558. 43
2015  82  5   8.7   3.1  188723.  563. 43
2015  82  6   6.9   2.5  167236.  567. 23
2015  82  7   6.0   2.6  201457.  595. 23
2015  82  8   5.5   2.5  227533.  594. 23
2015  82  9   5.6   3.0  220557.  628. 30
2015  82 10   6.0   3.1  178332.  643. 30
2015  82 11   5.7   3.0  197036.  598. 30
2015  82 12   5.8   2.9  182888.  600. 37
2015  82 13   5.8   3.2  188615.  635. 37
2015  82 14   5.6   3.5  199400.  630. 37
2015  82 15   6.2   3.7  187948.  599. 30
2015  82 16   6.3   2.9  145233.  586. 30
2015  82 17   5.7   2.8  140136.  583. 30
2015  82 18   5.9   2.6  119488.  580. 27
2015  82 19   5.6   2.6  134448.  581. 27
2015  82 20   5.4   2.7  136443.  590. 27
2015  82 21   5.4   2.8  137604.  575. 37
2015  82 22   5.3   2.6  107248.  552. 37
2015  82 23   5.7   2.6   97566.  548. 37
2015  83  0   5.6   2.6   91827.  540. 17
2015  83  1   5.6   2.4   79895.  535. 17
2015  83  2   5.6   2.3   68940.  513. 17
2015  83  3   5.9   2.5   65908.  510. 13
2015  83  4   5.5   2.8   85715.  515. 13
2015  83  5   5.4   3.1   97481.  522. 13
2015  83  6   5.3   3.3  118158.  535. 13
2015  83  7   4.6   3.6  135342.  553. 13
2015  83  8   4.7   3.2  127217.  540. 13
2015  83  9   4.8   2.9  126881.  523. 23
2015  83 10   4.5   3.1  121370.  528. 23
2015  83 11   4.2   3.6  125914.  542. 23
2015  83 12   4.4   3.6  128468.  533. 33
