<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20240501 to 20240531</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2024 125  3   3.7   5.3   18057.  393.  7
2024 125  4   4.1   5.9   11252.  387.  7
2024 125  5   4.1   6.2   11174.  384.  7
2024 125  6   4.2   6.1   12025.  383.  3
2024 125  7   4.4   5.6   10949.  376.  3
2024 125  8   4.4   6.0   16346.  370.  3
2024 125  9   4.4   5.6   17556.  371.  7
2024 125 10   4.5   5.2   15627.  369.  7
2024 125 11   4.3   5.0   17552.  371.  7
2024 125 12   4.4   3.5   11607.  370.  7
2024 125 13   4.0   2.7   22289.  362.  7
2024 125 14   4.2   2.5   21066.  359.  7
2024 125 15   4.2   3.0   17503.  349. 10
2024 125 16   4.0   4.0   16106.  349. 10
2024 125 17   4.0   5.2   18035.  358. 10
2024 125 18   4.5   5.7   23597.  357. 13
2024 125 19   5.3   7.0   26092.  360. 13
2024 125 20   5.4   8.8   28331.  362. 13
2024 125 21   5.9  10.6   33927.  364. 30
2024 125 22   5.5  12.3   38951.  361. 30
2024 125 23   4.4  14.4   36361.  356. 30
2024 126  0   4.3  16.0   30489.  353. 17
2024 126  1   4.6  15.0   31689.  344. 17
2024 126  2   4.5  15.1   26213.  342. 17
2024 126  3   4.8  16.9   23587.  341. 13
2024 126  4   3.8  17.2   23326.  333. 13
2024 126  5   3.5  15.6   23244.  331. 13
2024 126  6   2.2  17.1   18302.  326. 20
2024 126  7   2.3  19.4   18213.  326. 20
2024 126  8   4.4  33.9   24580.  339. 20
2024 126  9   5.2  29.1   22698.  331. 17
2024 126 10   1.4  33.4   15649.  322. 17
2024 126 11   2.1  31.5   15447.  319. 17
2024 126 12   1.5  32.5   15444.  316. 10
2024 126 13   5.0  24.8   29767.  322. 10
2024 126 14   6.2  25.7   37450.  329. 10
2024 126 15   5.8  28.0   37336.  322. 13
2024 126 16   5.8  24.4   35651.  312. 13
2024 126 17   7.8  17.4   39734.  316. 13
2024 126 18   8.9  15.9   56410.  326. 30
2024 126 19   9.2  19.7   73175.  338. 30
2024 126 20   9.2  18.3   77519.  347. 30
2024 126 21  11.6  18.4   66922.  356. 43
2024 126 22  11.9  18.9   68810.  355. 43
2024 126 23  13.3  20.6   54051.  373. 43
2024 127  0  11.7  28.9   48916.  375. 53
2024 127  1  13.7  12.1   91991.  378. 53
2024 127  2  14.6   6.4   68450.  370. 53
2024 127  3  14.0   6.8   79127.  370. 23
2024 127  4  14.4   9.1   63468.  368. 23
2024 127  5  14.6  10.6   62396.  377. 23
2024 127  6  15.5  11.2   72233.  389. 23
2024 127  7  16.0   8.8  125402.  394. 23
2024 127  8  15.9   7.7  214866.  426. 23
2024 127  9  14.6   9.2  304245.  435. 23
2024 127 10  13.7   9.0  293126.  472. 23
2024 127 11  12.7   8.7  288292.  482. 23
2024 127 12  11.4   9.3  271420.  482. 40
2024 127 13  10.7  10.0  294182.  513. 40
2024 127 14  11.9   9.8  243735.  480. 40
2024 127 15  10.5   9.8  243334.  474. 20
2024 127 16   9.9   8.9  258351.  476. 20
2024 127 17   9.7   8.3  254898.  479. 20
2024 127 18   8.8   8.9  229648.  490. 20
2024 127 19   5.8   4.8  172038.  534. 20
2024 127 20   4.5   4.4  164563.  524. 20
2024 127 21   4.9   3.8  135833.  530. 13
2024 127 22   5.6   3.2  109023.  516. 13
2024 127 23   5.6   3.2  117727.  522. 13
2024 128  0   5.1   3.9  156154.  529. 13
2024 128  1   5.4   3.6  136447.  507. 13
2024 128  2   5.4   3.7  123839.  529. 13
2024 128  3   5.4   3.7  132534.  538. 13
2024 128  4   5.1   3.1  167914.  531. 13
2024 128  5   4.7   2.4  164252.  510. 13
2024 128  6   5.0   2.9  153261.  524. 10
2024 128  7   4.8   2.9  145778.  525. 10
2024 128  8   5.0   3.0  142645.  534. 10
2024 128  9   5.0   2.4  121423.  512. 13
2024 128 10   4.8   2.2  110317.  515. 13
2024 128 11   4.8   2.2  115456.  515. 13
2024 128 12   4.8   2.6  136101.  520. 20
2024 128 13   5.0   2.5  119749.  511. 20
2024 128 14   4.8   2.3  122229.  508. 20
2024 128 15   4.9   2.2   97210.  497. 27
2024 128 16   4.6   2.5  115559.  509. 27
2024 128 17   4.4   2.9  161798.  516. 27
2024 128 18   5.3   2.6  105393.  519. 13
2024 128 19   5.1   2.6  106260.  518. 13
2024 128 20   4.2   2.7  140055.  536. 13
2024 128 21   3.9   2.8  142191.  528. 13
2024 128 22   4.1   2.5  141865.  504. 13
2024 128 23   4.0   2.5  127890.  493. 13
2024 129  0   4.1   2.7   95932.  522. 10
2024 129  1   4.0   2.6   96089.  516. 10
2024 129  2   4.0   2.8   99291.  494. 10
2024 129  3   4.0   2.7   96699.  487. 17
2024 129  4   3.8   2.7   94724.  487. 17
2024 129  5   3.6   2.7   98652.  479. 17
2024 129  6   3.6   2.7   95562.  474. 17
2024 129  7   3.6   2.8   97393.  478. 17
2024 129  8   3.6   2.7   84410.  478. 17
2024 129  9   3.6   2.6   85434.  491. 17
2024 129 10   3.2   2.6   85691.  484. 17
2024 129 11   3.3   2.7   85729.  462. 17
2024 129 12   3.2   2.7   83049.  471. 17
2024 129 13   3.3   2.7   80844.  459. 17
2024 129 14   3.3   2.8   81534.  468. 17
2024 129 15   3.3   3.0   78871.  469. 20
2024 129 16   3.6   2.7   56944.  478. 20
2024 129 17   3.7   2.7   52534.  473. 20
2024 129 18   3.5   2.8   57336.  468.  7
2024 129 19   3.5   2.8   54554.  469.  7
2024 129 20   3.1   2.9   66426.  460.  7
2024 129 21   2.9   2.8   68395.  458. 10
2024 129 22   2.6   2.8   78139.  457. 10
2024 129 23   2.6   2.9   80757.  459. 10
2024 130  0   2.4   3.0   86849.  462.  7
2024 130  1   3.0   3.0   83620.  460.  7
2024 130  2   2.7   3.0   86361.  460.  7
2024 130  3   2.8   3.0   84383.  460. 13
2024 130  4   3.0   3.0   88816.  461. 13
2024 130  5   3.1   3.1   84473.  457. 13
2024 130  6   3.0   3.0   84552.  457.  7
2024 130  7   3.3   3.1   80072.  447.  7
2024 130  8   3.4   3.0   72333.  438.  7
2024 130  9   3.0   3.2   74700.  437. 13
2024 130 10   3.0   3.2   73220.  435. 13
2024 130 11   3.3   3.1   65239.  430. 13
2024 130 12   3.5   3.0   63771.  422. 10
2024 130 13   3.7   3.1   58549.  421. 10
2024 130 14   3.5   3.2   58678.  423. 10
2024 130 15   2.7   3.9   65289.  424. 10
2024 130 16   3.2   3.9   55793.  415. 10
2024 130 17   3.7   4.0   52464.  413. 10
2024 130 18   5.4 999.9 9999999. 9999. 23
2024 130 19   6.2   7.4   50189.  425. 23
2024 130 20   6.3   7.8   39922.  422. 23
2024 130 21   6.1   7.3   39848.  417. 20
2024 130 22   5.8   5.9   83627.  424. 20
2024 130 23   6.6   5.5   58039.  417. 20
2024 131  0   6.5   5.4   61023.  410. 27
2024 131  1   6.1   5.5   61446.  398. 27
2024 131  2   5.9   6.6   53903.  425. 27
2024 131  3   6.3  10.5   31464.  430. 27
2024 131  4   4.2  12.0   53708.  432. 27
2024 131  5   1.6  11.3   58292.  430. 27
2024 131  6   1.6   9.0   64435.  422. 23
2024 131  7   2.1   9.3   54694.  416. 23
2024 131  8   2.3   8.5   51986.  412. 23
2024 131  9   2.3   8.0   59926.  415. 20
2024 131 10   3.7   4.3   72151.  421. 20
2024 131 11   3.8   3.5   74277.  423. 20
2024 131 12   3.5   2.9   87778.  409. 37
2024 131 13   3.2   3.2  102376.  411. 37
2024 131 14   3.7   5.1  119662.  446. 37
2024 131 15   2.5  14.2   56514.  455. 77
2024 131 16   2.8  15.6   49943.  449. 77
2024 131 17  15.5  29.1  365846.  571. 77
2024 131 18  31.1  32.9  871652.  697. 87
2024 131 19  31.1  35.2  963992.  664. 87
2024 131 20  32.7  48.1  303344.  702. 87
2024 131 21  41.6  32.6  192777.  697. 87
2024 131 22  59.5  20.1  217629.  729. 87
2024 131 23  68.9  20.2  127551.  740. 87
2024 132  0  54.3  14.7  424750.  742. 90
2024 132  1  49.5  25.2  533137.  732. 90
2024 132  2  30.7  38.4  416056.  738. 90
2024 132  3  34.7  17.5  217724.  748. 83
2024 132  4  39.6   8.4  183194.  704. 83
2024 132  5  38.5  19.9  217474.  700. 83
2024 132  6  37.2  31.7  397715.  692. 83
2024 132  7  38.3  33.9  384618.  689. 83
2024 132  8  32.7  22.6  351270.  709. 83
2024 132  9  38.4  13.1  192210.  691. 90
2024 132 10  19.1  32.8  345442.  691. 90
2024 132 11  14.8  17.8  526728.  759. 90
2024 132 12  24.2  12.5  145543.  809. 87
2024 132 13  27.6   8.5  102221.  804. 87
2024 132 14  24.6   7.9  103817.  770. 87
2024 132 15  17.7   7.5   78844.  793. 83
2024 132 16  12.6   5.2   68683.  785. 83
2024 132 17   9.7   4.5   96238.  796. 83
2024 132 18  12.2   8.3  172716.  863. 77
2024 132 19  14.2   8.5  456683.  880. 77
2024 132 20  10.3   7.0  382027.  896. 77
2024 132 21  10.9   8.1  252303.  894. 77
2024 132 22  13.0   7.0  190396.  887. 77
2024 132 23  10.4   1.7  758667.  882. 77
2024 133  0   7.5   2.0  630171.  938. 63
2024 133  1   7.9   2.5  206127. 1006. 63
2024 133  2   6.9   4.5   82940.  960. 63
2024 133  3   7.2   6.6   24903.  935. 70
2024 133  4   6.6   9.0   27470.  926. 70
2024 133  5   6.0   3.1   21688.  909. 70
2024 133  6   5.2   2.2   13036.  886. 37
2024 133  7   4.3   1.5   16024.  876. 37
2024 133  8   4.5   1.3  152116.  853. 37
2024 133  9   6.1   1.7   65402.  855. 43
2024 133 10  10.7   3.1  121802.  878. 43
2024 133 11   9.9   1.4  404251.  875. 43
2024 133 12   9.0   1.0  628208.  874. 20
2024 133 13   8.0   0.9  556381.  859. 20
2024 133 14   6.7   1.0  530791.  862. 20
2024 133 15   6.1   0.9  678631.  852. 30
2024 133 16   5.7   1.1  994196.  840. 30
2024 133 17   5.7   1.4 1235003.  854. 30
2024 133 18   6.2   1.8 1103747.  900. 40
2024 133 19   6.5   2.0  728125.  872. 40
2024 133 20   6.8   2.3  540616.  863. 40
2024 133 21   8.6   3.1  163092.  834. 63
2024 133 22   9.7   4.5  162215.  834. 63
2024 133 23   8.0   6.9  108901.  829. 63
2024 134  0   8.5   6.2   69373.  809. 53
2024 134  1   7.0   6.6   87850.  810. 53
2024 134  2   7.3   6.8   83164.  804. 53
2024 134  3   6.1   7.6   85480.  799. 60
2024 134  4   5.7   8.9   72699.  785. 60
2024 134  5   8.0   7.6   55258.  769. 60
2024 134  6   8.3   4.7   39587.  748. 33
2024 134  7   8.8   7.4   45617.  717. 33
2024 134  8   8.8   8.9   64247.  706. 33
2024 134  9   9.3   7.3   56622.  698. 27
2024 134 10   8.7   6.7   59830.  685. 27
2024 134 11   6.6   6.8   85765.  676. 27
2024 134 12   5.4   5.6   53267.  633. 33
2024 134 13   4.4   4.6   61932.  634. 33
2024 134 14   4.9   3.2   45788.  628. 33
2024 134 15   5.1   4.6   21910.  623. 27
2024 134 16   5.1   3.7   30224.  619. 27
2024 134 17   5.0   2.9   55619.  611. 27
2024 134 18   5.4   3.9   29170.  609. 23
2024 134 19   5.3   4.7   19300.  598. 23
2024 134 20   5.2   4.5   16034.  594. 23
2024 134 21   5.3   5.3   17249.  587. 23
2024 134 22   5.3   4.9   20379.  580. 23
2024 134 23   5.2   4.1   24954.  572. 23
2024 135  0   6.9   4.8   35931.  579. 13
2024 135  1   7.2   3.9   26744.  577. 13
2024 135  2   6.9   3.0   28089.  572. 13
2024 135  3   6.6   2.2   27692.  566. 13
2024 135  4   6.3   1.9   25838.  560. 13
2024 135  5   5.4   2.1   35363.  553. 13
2024 135  6   5.5   1.7   38087.  551. 13
2024 135  7   5.5   0.9   88198.  552. 13
2024 135  8   4.6   0.8   92907.  551. 13
2024 135  9   4.8   0.7   87669.  539. 23
2024 135 10   4.9   0.8  107816.  538. 23
2024 135 11   4.4   0.8  132484.  531. 23
2024 135 12   3.6   0.8  168401.  528. 23
2024 135 13   3.5   0.9  163603.  514. 23
2024 135 14   3.4   0.9  137592.  507. 23
2024 135 15   3.2   0.9  101641.  524. 17
2024 135 16   3.6   0.7   70818.  516. 17
2024 135 17   3.6   0.8   74273.  537. 17
2024 135 18   3.3   0.9  127932.  523. 20
2024 135 19   3.5   0.8  104349.  510. 20
2024 135 20   3.6   0.8   63902.  511. 20
2024 135 21   3.6   0.8   60964.  512.  7
2024 135 22   3.6   0.8   83206.  504.  7
2024 135 23   3.6   0.8   71497.  504.  7
2024 136  0   3.6   0.9   62199.  531. 13
2024 136  1   3.5   0.9   56454.  521. 13
2024 136  2   3.5   0.9   70675.  507. 13
2024 136  3   4.1   1.1   50033.  531. 20
2024 136  4   4.1   1.1   51058.  528. 20
2024 136  5   3.9   1.2   70009.  523. 20
2024 136  6   4.0   1.3   87780.  505. 23
2024 136  7   4.0   1.5   96480.  491. 23
2024 136  8   3.7   1.6   98859.  498. 23
2024 136  9   3.5   1.7  107999.  496. 27
2024 136 10   3.7   1.7  108309.  486. 27
2024 136 11   3.7   1.6   99814.  482. 27
2024 136 12   3.5   1.6   98616.  473. 20
2024 136 13   3.5   1.3  111537.  456. 20
2024 136 14   3.5   1.5   97743.  461. 20
2024 136 15   3.6   1.5   87614.  455. 20
2024 136 16   3.6   1.5   83612.  451. 20
2024 136 17   3.6   1.5   85204.  448. 20
2024 136 18   3.6   1.5   80778.  445. 30
2024 136 19   3.5   1.8   82099.  452. 30
2024 136 20   6.5   3.1  124838.  447. 30
2024 136 21   6.6   3.1  127276.  444. 23
2024 136 22   6.5   2.9  127622.  431. 23
2024 136 23   6.2   3.4  130548.  428. 23
2024 137  0   5.8   3.2  115252.  425. 27
2024 137  1   5.3   2.8  107985.  416. 27
2024 137  2   5.2   3.3  101856.  421. 27
2024 137  3   5.0   3.5   92550.  424. 30
2024 137  4   5.2   3.0   78150.  416. 30
2024 137  5   7.5   4.3   65110.  424. 30
2024 137  6  11.3   9.7   79535.  441. 60
2024 137  7  14.0  21.0  153765.  491. 60
2024 137  8  12.7  20.8  143925.  446. 60
2024 137  9  11.1  21.1  158758.  463. 50
2024 137 10  10.7  22.4  129127.  460. 50
2024 137 11   4.4  37.2   73161.  458. 50
2024 137 12   4.4  32.6   56350.  454. 43
2024 137 13   6.3  22.7   55567.  452. 43
2024 137 14   9.3  12.2   50342.  440. 43
2024 137 15   9.7   6.7   75815.  431. 30
2024 137 16   7.9   8.5  104844.  417. 30
2024 137 17   8.4   6.2   78612.  408. 30
2024 137 18   8.4   5.6   85869.  407. 23
2024 137 19   7.1   7.6  114702.  404. 23
2024 137 20   7.2   7.4   94284.  396. 23
2024 137 21   7.6   7.4   84792.  396. 10
2024 137 22   7.6   7.4   67373.  385. 10
2024 137 23   7.6   6.9   69043.  387. 10
2024 138  0   7.1   9.4   80764.  379. 13
2024 138  1   8.1   8.1   73352.  380. 13
2024 138  2   8.4   9.1   64462.  377. 13
2024 138  3   8.9   8.4   82253.  382. 23
2024 138  4   9.0   7.7   70142.  391. 23
2024 138  5   7.9  11.5  103197.  405. 23
2024 138  6   8.7  10.5   99181.  391. 13
2024 138  7  10.1   8.7   82110.  390. 13
2024 138  8  10.0   8.8   75079.  383. 13
2024 138  9   9.4   6.8   82591.  381. 17
2024 138 10   8.7   8.3   49305.  391. 17
2024 138 11   7.9   8.5   54364.  384. 17
2024 138 12   7.8   6.9   41040.  384. 37
2024 138 13   9.2   6.3   76291.  412. 37
2024 138 14  14.8   9.4  132138.  472. 37
2024 138 15  13.7   9.9  153577.  463. 53
2024 138 16  13.6  12.6   80723.  457. 53
2024 138 17  14.9  12.7   44354.  464. 53
2024 138 18  13.9   9.1   55139.  458. 60
2024 138 19  13.0   6.7   88813.  455. 60
2024 138 20  12.8   6.4   76467.  444. 60
2024 138 21  11.5   6.9  101158.  447. 53
2024 138 22  10.6   5.9  138759.  454. 53
2024 138 23  11.5   3.6  139917.  469. 53
2024 139  0  11.5   2.8   89293.  458. 40
2024 139  1  11.9   3.1   68623.  442. 40
2024 139  2  11.6   3.0   47101.  425. 40
2024 139  3  11.5   3.8   36159.  423. 33
2024 139  4  10.9   3.6   42256.  414. 33
2024 139  5  10.6   3.9   49002.  409. 33
2024 139  6  10.3   4.3   42736.  415. 23
2024 139  7  10.0   4.8   37085.  406. 23
2024 139  8   9.2   4.7   42017.  406. 23
2024 139  9   8.2   4.3   29945.  402. 30
2024 139 10   7.5   3.9   29480.  412. 30
2024 139 11   6.6   6.0   41644.  417. 30
2024 139 12   5.9   7.0   24270.  413. 20
2024 139 13   5.1   5.6   34723.  410. 20
2024 139 14   5.3   5.2   25922.  405. 20
2024 139 15   5.6   5.5   30583.  402. 20
2024 139 16   6.0   5.2   27819.  407. 20
2024 139 17   6.5   5.9   34362.  397. 20
2024 139 18   6.2   5.7   20722.  403. 13
2024 139 19   5.9   5.2   20351.  401. 13
2024 139 20   5.8   4.8   19953.  398. 13
2024 139 21   5.6   5.0   20255.  395. 10
2024 139 22   5.6   4.4   19706.  392. 10
2024 139 23   5.5   4.5   20431.  390. 10
2024 140  0   5.5   4.6   20261.  389. 10
2024 140  1   5.6   4.9   20884.  393. 10
2024 140  2   5.8   5.1   23549.  387. 10
2024 140  3   6.0   5.5   28707.  384. 27
2024 140  4   6.9   6.6   28057.  387. 27
2024 140  5   7.4   7.0   37618.  390. 27
2024 140  6   7.0   7.1   33720.  378. 10
2024 140  7   7.1   6.1   38269.  368. 10
2024 140  8   7.6   7.6   28392.  371. 10
2024 140  9   7.4   7.7   29160.  380. 20
2024 140 10   7.2  10.1   24422.  387. 20
2024 140 11   8.7   6.2   35449.  395. 20
2024 140 12   8.9   5.0   33714.  398. 27
2024 140 13   8.8   3.9   20981.  399. 27
2024 140 14   9.3   3.5   24591.  401. 27
2024 140 15   9.5   4.0   23087.  394. 20
2024 140 16   9.4   5.0   29841.  396. 20
2024 140 17   9.3   4.7   26794.  396. 20
2024 140 18   9.0   5.2   25716.  391. 23
2024 140 19   8.2   7.4   38048.  392. 23
2024 140 20   6.3  12.7   57264.  398. 23
2024 140 21   4.9  14.8   51142.  407. 17
2024 140 22   6.3  10.3   64900.  406. 17
2024 140 23   8.0   6.3   68014.  408. 17
2024 141  0   8.4   5.9   48706.  384.  7
2024 141  1   9.2   4.7   43943.  367.  7
2024 141  2   8.6   5.0   49263.  374.  7
2024 141  3   7.8   4.6   67197.  382. 23
2024 141  4   5.8   6.1   72789.  382. 23
2024 141  5   5.0  12.1   49812.  397. 23
2024 141  6   4.4  12.6   47593.  395. 23
2024 141  7   2.8  11.8   55092.  399. 23
2024 141  8   5.0   7.0   54203.  377. 23
2024 141  9   7.3   3.8   32866.  358.  7
2024 141 10   6.9   4.9   41137.  363.  7
2024 141 11   7.0   5.1   38409.  363.  7
2024 141 12   3.3  12.2   50585.  389. 20
2024 141 13   5.7   7.0   60769.  382. 20
2024 141 14   6.3   4.4   48972.  375. 20
2024 141 15   6.0   5.0   50506.  367.  7
2024 141 16   6.0   5.0   60690.  365.  7
2024 141 17   6.0   5.0   63827.  364.  7
2024 141 18   5.9   4.4   65304.  355.  7
2024 141 19   6.1   5.2   66623.  367.  7
2024 141 20   6.0   5.1   71910.  378.  7
2024 141 21   5.8   4.5   80375.  366. 20
2024 141 22   5.8   4.7   81979.  369. 20
2024 141 23   5.6   5.0  100489.  390. 20
2024 142  0   5.8   5.3  106669.  377. 17
2024 142  1   5.5   4.8   94026.  375. 17
2024 142  2   5.7   4.7   90958.  361. 17
2024 142  3   6.3   4.3   78086.  357.  7
2024 142  4   6.4   4.0   74648.  355.  7
2024 142  5   6.3   4.4   88959.  366.  7
2024 142  6   5.9   4.1   77044.  361.  7
2024 142  7   5.9   4.2   86188.  369.  7
2024 142  8   6.1   4.6   95722.  369.  7
2024 142  9   6.1   4.3   99582.  365. 23
2024 142 10   6.4   4.6  103185.  369. 23
2024 142 11   5.6   5.3  126674.  383. 23
2024 142 12   5.3   5.3  125215.  380. 27
2024 142 13   6.0   4.9  114371.  365. 27
2024 142 14   6.3   5.8  124250.  391. 27
2024 142 15   6.3   5.2  117530.  400. 27
2024 142 16   6.3   4.6  109649.  390. 27
2024 142 17   6.6   4.3  106071.  411. 27
2024 142 18   6.6   3.4   74199.  408. 17
2024 142 19   6.9   4.2 9999999.  401. 17
2024 142 20   6.9   4.3   95377.  403. 17
2024 142 21   6.9   4.8   86447.  418. 13
2024 142 22   6.7   4.6   92228.  396. 13
2024 142 23   6.7   5.0  109298.  384. 13
2024 143  0   7.5   4.2   57428.  374. 17
2024 143  1   6.6   3.8   71233.  384. 17
2024 143  2   6.2   4.1   67200.  403. 17
2024 143  3   6.3   4.1   65540.  394.  3
2024 143  4   6.4   3.6   43472.  394.  3
2024 143  5   6.1   3.9   40930.  388.  3
2024 143  6   5.9   3.7   41368.  392.  3
2024 143  7   5.9   4.2   42053.  376.  3
2024 143  8   6.1   4.1   34573.  372.  3
2024 143  9   5.8   4.3   38985.  377.  0
2024 143 10   5.9   4.2   30057.  364.  0
2024 143 11   5.9   4.0   25244.  349.  0
2024 143 12   5.8   3.8   31806.  339.  3
2024 143 13   5.8   4.8   25018.  344.  3
2024 143 14   6.3   4.7   20455.  338.  3
2024 143 15   7.0   4.6   24394.  344.  7
2024 143 16   7.4   4.7   31007.  358.  7
2024 143 17   7.3   4.8   34844.  344.  7
2024 143 18   7.7   4.5   39083.  365. 13
2024 143 19   8.0   4.4   37673.  376. 13
2024 143 20   8.3   3.2   39506.  378. 13
2024 143 21   7.4   5.3   59595.  372. 13
2024 143 22   6.7   6.9   80753.  387. 13
2024 143 23   6.2   7.4   98516.  384. 13
2024 144  0   5.1   8.1  108287.  386.  7
2024 144  1   3.9   8.1  121451.  376.  7
2024 144  2   5.2   6.9  107584.  366.  7
2024 144  3   5.1   6.7  112864.  363. 13
2024 144  4   5.5   6.9  102866.  371. 13
2024 144  5   7.0   7.7   76272.  378. 13
2024 144  6   6.2   7.6   97252.  373. 13
2024 144  7   6.8   6.7   92583.  376. 13
2024 144  8   7.4   5.6  114834.  382. 13
2024 144  9   6.9   4.7  145453.  388. 20
2024 144 10   7.2   4.7  146685.  362. 20
2024 144 11   6.8   5.0  141257.  364. 20
2024 144 12   6.4   5.4  146115.  364. 23
2024 144 13   6.5   5.3  175639.  355. 23
2024 144 14   7.2   5.4  111624.  357. 23
2024 144 15   6.9   5.4  115842.  361. 17
2024 144 16   6.7   5.6  107543.  355. 17
2024 144 17   7.3   6.3   85958.  358. 17
2024 144 18   7.4   7.8   78515.  357. 23
2024 144 19   7.7   9.7   56537.  365. 23
2024 144 20   8.7  11.5   49385.  370. 23
2024 144 21   7.7  11.7   43746.  360. 33
2024 144 22   5.9   8.7  111911.  370. 33
2024 144 23   6.1   8.1  100088.  381. 33
2024 145  0   8.8  11.7   59083.  378. 23
2024 145  1   9.2   6.6   30070.  366. 23
2024 145  2   7.3   7.2   25425.  382. 23
2024 145  3   9.0   7.2   21796.  377. 30
2024 145  4   9.7   7.5   22585.  378. 30
2024 145  5   9.7   5.1   25797.  379. 30
2024 145  6   8.2   4.5   66311.  369. 27
2024 145  7   8.4   5.8   60413.  372. 27
2024 145  8   8.9   7.9   30356.  385. 27
2024 145  9   9.5   7.8   37267.  388. 30
2024 145 10   7.9   6.3   44153.  395. 30
